reservation_datetime,heure,heure_int,minute,jour_semaine,season,ville,gouvernorat,zone_type,latitude,longitude,population,intensite_ville,has_beach,beach_name,periode,cause_circulation,weather_code,weathercode_raw,weather_label,weather_mult,temperature_2m,precipitation,rain,windspeed_10m,visibility,sunrise,sunset,trafic_niveau,trafic_label,demande,indice_congestion,retard_estime_min,vitesse_moy_kmh,chauffeurs_actifs,is_night,is_ramadan_slot,is_friday_slot,is_school_slot,is_prayer_slot,is_beach_hour,beach_peak_reason,beach_surge_applied,beach_surge_value,surge_multiplier,is_ramadan_last_week,is_aid_el_fitr,is_aid_adha_week,is_new_year_eve,is_new_year_days,special_event,weather_estimated
2026-04-08 10:53:26,23:45,10,53,2,printemps,Gabès,Gabès,côtière,33.8833,10.0972,148000,3,1,Plage Gabès,matin_normal,retour_soirées_tardives,1,1,clair,1.0,24.0,0.0,0.0,3.8,50980.0,05:57,18:45,1,faible,normal,38,5,41,12,0,0,0,0,0,1,afflux_matin,1,1.15,1.091,0,0,0,0,0,none,False
2026-04-08 10:53:26,00:00,10,53,2,printemps,Matmata,Gabès,sud,33.5333,9.9667,3000,1,0,,matin_normal,flux_habituel,1,1,clair,1.0,23.2,0.0,0.0,5.5,56720.0,05:58,18:45,1,faible,normal,23,4,61,1,0,0,0,0,0,0,none,0,1.0,1.0,0,0,0,0,0,none,False
2026-04-08 10:53:26,00:30,10,53,2,printemps,Matmata,Gabès,sud,33.5333,9.9667,3000,1,0,,matin_normal,flux_habituel,1,1,clair,1.0,23.2,0.0,0.0,5.5,56720.0,05:58,18:45,1,faible,normal,24,1,57,1,0,0,0,0,0,0,none,0,1.0,1.0,0,0,0,0,0,none,False
2026-04-08 10:53:26,01:00,10,53,2,printemps,Matmata,Gabès,sud,33.5333,9.9667,3000,1,0,,matin_normal,flux_habituel,1,1,clair,1.0,23.2,0.0,0.0,5.5,56720.0,05:58,18:45,1,faible,normal,20,2,60,1,0,0,0,0,0,0,none,0,1.0,1.0,0,0,0,0,0,none,False
2026-04-08 10:53:26,01:30,10,53,2,printemps,Matmata,Gabès,sud,33.5333,9.9667,3000,1,0,,matin_normal,flux_habituel,1,1,clair,1.0,23.2,0.0,0.0,5.5,56720.0,05:58,18:45,1,faible,normal,23,0,60,1,0,0,0,0,0,0,none,0,1.0,1.0,0,0,0,0,0,none,False
2026-04-08 10:53:26,02:00,10,53,2,printemps,Matmata,Gabès,sud,33.5333,9.9667,3000,1,0,,matin_normal,flux_habituel,1,1,clair,1.0,23.2,0.0,0.0,5.5,56720.0,05:58,18:45,1,faible,normal,20,4,57,1,0,0,0,0,0,0,none,0,1.0,1.0,0,0,0,0,0,none,False
2026-04-08 10:53:26,02:30,10,53,2,printemps,Matmata,Gabès,sud,33.5333,9.9667,3000,1,0,,matin_normal,suhoor_restaurants,1,1,clair,1.0,23.2,0.0,0.0,5.5,56720.0,05:58,18:45,1,faible,normal,24,5,60,2,0,0,0,0,0,0,none,0,1.0,1.0,0,0,0,0,0,none,False
2026-04-08 10:53:26,03:00,10,53,2,printemps,Matmata,Gabès,sud,33.5333,9.9667,3000,1,0,,matin_normal,flux_habituel,1,1,clair,1.0,23.2,0.0,0.0,5.5,56720.0,05:58,18:45,1,faible,normal,23,2,57,1,0,0,0,0,0,0,none,0,1.0,1.0,0,0,0,0,0,none,False
2026-04-08 10:53:26,03:30,10,53,2,printemps,Matmata,Gabès,sud,33.5333,9.9667,3000,1,0,,matin_normal,flux_habituel,1,1,clair,1.0,23.2,0.0,0.0,5.5,56720.0,05:58,18:45,1,faible,normal,18,5,60,1,0,0,0,0,0,0,none,0,1.0,1.0,0,0,0,0,0,none,False
2026-04-08 10:53:26,04:00,10,53,2,printemps,Matmata,Gabès,sud,33.5333,9.9667,3000,1,0,,matin_normal,flux_habituel,1,1,clair,1.0,23.2,0.0,0.0,5.5,56720.0,05:58,18:45,1,faible,normal,23,1,58,1,0,0,0,0,0,0,none,0,1.0,1.0,0,0,0,0,0,none,False
2026-04-08 10:53:26,04:30,10,53,2,printemps,Matmata,Gabès,sud,33.5333,9.9667,3000,1,0,,matin_normal,flux_habituel,1,1,clair,1.0,23.2,0.0,0.0,5.5,56720.0,05:58,18:45,1,faible,normal,21,0,61,2,0,0,0,0,0,0,none,0,1.0,1.0,0,0,0,0,0,none,False
2026-04-08 10:53:26,05:00,10,53,2,printemps,Matmata,Gabès,sud,33.5333,9.9667,3000,1,0,,matin_normal,flux_habituel,1,1,clair,1.0,23.2,0.0,0.0,5.5,56720.0,05:58,18:45,1,faible,normal,23,2,58,2,0,0,0,0,0,0,none,0,1.0,1.0,0,0,0,0,0,none,False
2026-04-08 10:53:26,05:30,10,53,2,printemps,Matmata,Gabès,sud,33.5333,9.9667,3000,1,0,,matin_normal,flux_habituel,1,1,clair,1.0,23.2,0.0,0.0,5.5,56720.0,05:58,18:45,1,faible,normal,19,3,59,1,0,0,0,0,0,0,none,0,1.0,1.0,0,0,0,0,0,none,False
2026-04-08 10:53:26,06:00,10,53,2,printemps,Matmata,Gabès,sud,33.5333,9.9667,3000,1,0,,matin_normal,flux_habituel,1,1,clair,1.0,23.2,0.0,0.0,5.5,56720.0,05:58,18:45,2,modéré,rush,32,3,38,1,0,0,0,0,0,0,none,0,1.0,1.0,0,0,0,0,0,none,False
2026-04-08 10:53:26,06:15,10,53,2,printemps,Matmata,Gabès,sud,33.5333,9.9667,3000,1,0,,matin_normal,flux_habituel,1,1,clair,1.0,23.2,0.0,0.0,5.5,56720.0,05:58,18:45,2,modéré,rush,33,4,40,1,0,0,0,0,0,0,none,0,1.0,1.0,0,0,0,0,0,none,False
2026-04-08 10:53:26,06:30,10,53,2,printemps,Matmata,Gabès,sud,33.5333,9.9667,3000,1,0,,matin_normal,début_journée_travail,1,1,clair,1.0,23.2,0.0,0.0,5.5,56720.0,05:58,18:45,2,modéré,rush,32,4,35,1,0,0,0,0,0,0,none,0,1.0,1.0,0,0,0,0,0,none,False
2026-04-08 10:53:26,06:45,10,53,2,printemps,Matmata,Gabès,sud,33.5333,9.9667,3000,1,0,,matin_normal,début_journée_travail,1,1,clair,1.0,23.2,0.0,0.0,5.5,56720.0,05:58,18:45,2,modéré,rush,33,6,38,2,0,0,0,0,0,0,none,0,1.0,1.0,0,0,0,0,0,none,False
2026-04-08 10:53:26,07:00,10,53,2,printemps,Matmata,Gabès,sud,33.5333,9.9667,3000,1,0,,matin_normal,pic_absolu_matin,1,1,clair,1.0,23.2,0.0,0.0,5.5,56720.0,05:58,18:45,3,élevé,surge,54,12,18,1,0,0,0,0,0,0,none,0,1.0,1.267,0,0,0,0,0,none,False
2026-04-08 10:53:26,07:15,10,53,2,printemps,Matmata,Gabès,sud,33.5333,9.9667,3000,1,0,,matin_normal,pic_absolu_matin,1,1,clair,1.0,23.2,0.0,0.0,5.5,56720.0,05:58,18:45,3,élevé,surge,47,12,19,1,0,0,0,0,0,0,none,0,1.0,1.259,0,0,0,0,0,none,False
2026-04-08 10:53:26,07:30,10,53,2,printemps,Matmata,Gabès,sud,33.5333,9.9667,3000,1,0,,matin_normal,pic_absolu_matin,1,1,clair,1.0,23.2,0.0,0.0,5.5,56720.0,05:58,18:45,3,élevé,surge,46,12,22,1,0,0,0,0,0,0,none,0,1.0,1.131,0,0,0,0,0,none,False
2026-04-08 10:53:26,07:45,10,53,2,printemps,Matmata,Gabès,sud,33.5333,9.9667,3000,1,0,,matin_normal,flux_habituel,1,1,clair,1.0,23.2,0.0,0.0,5.5,56720.0,05:58,18:45,1,faible,surge,26,5,60,2,0,0,0,0,0,0,none,0,1.0,1.145,0,0,0,0,0,none,False
2026-04-08 10:53:26,08:00,10,53,2,printemps,Matmata,Gabès,sud,33.5333,9.9667,3000,1,0,,matin_normal,pic_absolu_matin,1,1,clair,1.0,23.2,0.0,0.0,5.5,56720.0,05:58,18:45,3,élevé,surge,45,12,21,1,0,0,0,0,0,0,none,0,1.0,1.126,0,0,0,0,0,none,False
2026-04-08 10:53:26,08:15,10,53,2,printemps,Matmata,Gabès,sud,33.5333,9.9667,3000,1,0,,matin_normal,pic_absolu_matin,1,1,clair,1.0,23.2,0.0,0.0,5.5,56720.0,05:58,18:45,3,élevé,surge,52,12,18,1,0,0,0,0,0,0,none,0,1.0,1.264,0,0,0,0,0,none,False
2026-04-08 10:53:26,08:30,10,53,2,printemps,Matmata,Gabès,sud,33.5333,9.9667,3000,1,0,,matin_normal,pic_absolu_matin,1,1,clair,1.0,23.2,0.0,0.0,5.5,56720.0,05:58,18:45,3,élevé,surge,46,12,19,1,0,0,0,0,0,0,none,0,1.0,1.217,0,0,0,0,0,none,False
2026-04-08 10:53:26,08:45,10,53,2,printemps,Matmata,Gabès,sud,33.5333,9.9667,3000,1,0,,matin_normal,flux_habituel,1,1,clair,1.0,23.2,0.0,0.0,5.5,56720.0,05:58,18:45,1,faible,surge,23,0,56,1,0,0,0,0,0,0,none,0,1.0,1.206,0,0,0,0,0,none,False
2026-04-08 10:53:26,09:00,10,53,2,printemps,Matmata,Gabès,sud,33.5333,9.9667,3000,1,0,,matin_normal,fin_rush_entrée_bureau,1,1,clair,1.0,23.2,0.0,0.0,5.5,56720.0,05:58,18:45,2,modéré,rush,30,3,40,1,0,0,0,0,0,0,none,0,1.0,1.0,0,0,0,0,0,none,False
2026-04-08 10:53:26,09:15,10,53,2,printemps,Matmata,Gabès,sud,33.5333,9.9667,3000,1,0,,matin_normal,fin_rush_entrée_bureau,1,1,clair,1.0,23.2,0.0,0.0,5.5,56720.0,05:58,18:45,2,modéré,rush,36,7,35,1,0,0,0,0,0,0,none,0,1.0,1.0,0,0,0,0,0,none,False
2026-04-08 10:53:26,09:30,10,53,2,printemps,Matmata,Gabès,sud,33.5333,9.9667,3000,1,0,,matin_normal,fin_rush_entrée_bureau,1,1,clair,1.0,23.2,0.0,0.0,5.5,56720.0,05:58,18:45,2,modéré,rush,30,3,39,1,0,0,0,0,0,0,none,0,1.0,1.0,0,0,0,0,0,none,False
2026-04-08 10:53:26,09:45,10,53,2,printemps,Matmata,Gabès,sud,33.5333,9.9667,3000,1,0,,matin_normal,fin_rush_entrée_bureau,1,1,clair,1.0,23.2,0.0,0.0,5.5,56720.0,05:58,18:45,2,modéré,rush,37,7,36,1,0,0,0,0,0,0,none,0,1.0,1.099,0,0,0,0,0,none,False
2026-04-08 10:53:26,10:00,10,53,2,printemps,Matmata,Gabès,sud,33.5333,9.9667,3000,1,0,,matin_normal,flux_habituel,1,1,clair,1.0,23.2,0.0,0.0,5.5,56720.0,05:58,18:45,1,faible,normal,23,0,58,1,0,0,0,0,0,0,none,0,1.0,1.0,0,0,0,0,0,none,False
2026-04-08 10:53:26,10:30,10,53,2,printemps,Matmata,Gabès,sud,33.5333,9.9667,3000,1,0,,matin_normal,flux_habituel,1,1,clair,1.0,23.2,0.0,0.0,5.5,56720.0,05:58,18:45,1,faible,normal,18,4,60,1,0,0,0,0,0,0,none,0,1.0,1.0,0,0,0,0,0,none,False
2026-04-08 10:53:26,11:00,10,53,2,printemps,Matmata,Gabès,sud,33.5333,9.9667,3000,1,0,,matin_normal,flux_habituel,1,1,clair,1.0,23.2,0.0,0.0,5.5,56720.0,05:58,18:45,1,faible,normal,24,0,60,1,0,0,0,0,0,0,none,0,1.0,1.0,0,0,0,0,0,none,False
2026-04-08 10:53:26,11:15,10,53,2,printemps,Matmata,Gabès,sud,33.5333,9.9667,3000,1,0,,matin_normal,flux_habituel,1,1,clair,1.0,23.2,0.0,0.0,5.5,56720.0,05:58,18:45,1,faible,normal,21,1,58,1,0,0,0,0,0,0,none,0,1.0,1.0,0,0,0,0,0,none,False
2026-04-08 10:53:26,11:30,10,53,2,printemps,Matmata,Gabès,sud,33.5333,9.9667,3000,1,0,,matin_normal,préparation_prière_vendredi,1,1,clair,1.0,23.2,0.0,0.0,5.5,56720.0,05:58,18:45,1,faible,normal,21,4,59,2,0,0,0,0,0,0,none,0,1.0,1.0,0,0,0,0,0,none,False
2026-04-08 10:53:26,11:45,10,53,2,printemps,Matmata,Gabès,sud,33.5333,9.9667,3000,1,0,,matin_normal,préparation_prière_vendredi,1,1,clair,1.0,23.2,0.0,0.0,5.5,56720.0,05:58,18:45,1,faible,normal,24,0,59,1,0,0,0,0,0,0,none,0,1.0,1.0,0,0,0,0,0,none,False
2026-04-08 10:53:26,12:00,10,53,2,printemps,Matmata,Gabès,sud,33.5333,9.9667,3000,1,0,,matin_normal,prière_dhuhr_mosquée,1,1,clair,1.0,23.2,0.0,0.0,5.5,56720.0,05:58,18:45,2,modéré,rush,35,3,36,1,0,0,0,0,0,0,none,0,1.0,1.0,0,0,0,0,0,none,False
2026-04-08 10:53:26,12:15,10,53,2,printemps,Matmata,Gabès,sud,33.5333,9.9667,3000,1,0,,matin_normal,sortie_lycées_collèges,1,1,clair,1.0,23.2,0.0,0.0,5.5,56720.0,05:58,18:45,2,modéré,rush,37,7,39,1,0,0,0,0,0,0,none,0,1.0,1.08,0,0,0,0,0,none,False
2026-04-08 10:53:26,12:30,10,53,2,printemps,Matmata,Gabès,sud,33.5333,9.9667,3000,1,0,,matin_normal,sortie_mosquée_jumu3a,1,1,clair,1.0,23.2,0.0,0.0,5.5,56720.0,05:58,18:45,2,modéré,rush,35,6,36,1,0,0,0,0,0,0,none,0,1.0,1.16,0,0,0,0,0,none,False
2026-04-08 10:53:26,12:45,10,53,2,printemps,Matmata,Gabès,sud,33.5333,9.9667,3000,1,0,,matin_normal,sortie_mosquée_jumu3a,1,1,clair,1.0,23.2,0.0,0.0,5.5,56720.0,05:58,18:45,2,modéré,rush,37,5,38,1,0,0,0,0,0,0,none,0,1.0,1.157,0,0,0,0,0,none,False
2026-04-08 10:53:26,13:00,10,53,2,printemps,Matmata,Gabès,sud,33.5333,9.9667,3000,1,0,,matin_normal,pic_déjeuner_retour_maison,1,1,clair,1.0,23.2,0.0,0.0,5.5,56720.0,05:58,18:45,3,élevé,surge,50,12,20,1,0,0,0,0,0,0,none,0,1.0,1.212,0,0,0,0,0,none,False
2026-04-08 10:53:26,13:15,10,53,2,printemps,Matmata,Gabès,sud,33.5333,9.9667,3000,1,0,,matin_normal,pic_déjeuner_retour_maison,1,1,clair,1.0,23.2,0.0,0.0,5.5,56720.0,05:58,18:45,3,élevé,surge,49,10,20,1,0,0,0,0,0,0,none,0,1.0,1.075,0,0,0,0,0,none,False
2026-04-08 10:53:26,13:30,10,53,2,printemps,Matmata,Gabès,sud,33.5333,9.9667,3000,1,0,,matin_normal,pic_déjeuner_retour_maison,1,1,clair,1.0,23.2,0.0,0.0,5.5,56720.0,05:58,18:45,3,élevé,surge,51,14,23,2,0,0,0,0,0,0,none,0,1.0,1.219,0,0,0,0,0,none,False
2026-04-08 10:53:26,13:45,10,53,2,printemps,Matmata,Gabès,sud,33.5333,9.9667,3000,1,0,,matin_normal,pic_déjeuner_retour_maison,1,1,clair,1.0,23.2,0.0,0.0,5.5,56720.0,05:58,18:45,1,faible,normal,23,3,59,1,0,0,0,0,0,0,none,0,1.0,1.0,0,0,0,0,0,none,False
2026-04-08 10:53:26,14:00,10,53,2,printemps,Matmata,Gabès,sud,33.5333,9.9667,3000,1,0,,matin_normal,reprise_après_déjeuner,1,1,clair,1.0,23.2,0.0,0.0,5.5,56720.0,05:58,18:45,2,modéré,rush,31,2,35,1,0,0,0,0,0,0,none,0,1.0,1.0,0,0,0,0,0,none,False
2026-04-08 10:53:26,14:15,10,53,2,printemps,Matmata,Gabès,sud,33.5333,9.9667,3000,1,0,,matin_normal,reprise_après_déjeuner,1,1,clair,1.0,23.2,0.0,0.0,5.5,56720.0,05:58,18:45,2,modéré,rush,35,3,38,1,0,0,0,0,0,0,none,0,1.0,1.0,0,0,0,0,0,none,False
2026-04-08 10:53:26,14:30,10,53,2,printemps,Matmata,Gabès,sud,33.5333,9.9667,3000,1,0,,matin_normal,reprise_après_déjeuner,1,1,clair,1.0,23.2,0.0,0.0,5.5,56720.0,05:58,18:45,2,modéré,rush,35,6,37,1,0,0,0,0,0,0,none,0,1.0,1.007,0,0,0,0,0,none,False
2026-04-08 10:53:26,14:45,10,53,2,printemps,Matmata,Gabès,sud,33.5333,9.9667,3000,1,0,,matin_normal,reprise_après_déjeuner,1,1,clair,1.0,23.2,0.0,0.0,5.5,56720.0,05:58,18:45,2,modéré,rush,36,4,36,1,0,0,0,0,0,0,none,0,1.0,1.0,0,0,0,0,0,none,False
2026-04-08 10:53:26,15:00,10,53,2,printemps,Matmata,Gabès,sud,33.5333,9.9667,3000,1,0,,matin_normal,flux_habituel,1,1,clair,1.0,23.2,0.0,0.0,5.5,56720.0,05:58,18:45,1,faible,normal,19,4,58,1,0,0,0,0,0,0,none,0,1.0,1.0,0,0,0,0,0,none,False
2026-04-08 10:53:26,15:30,10,53,2,printemps,Matmata,Gabès,sud,33.5333,9.9667,3000,1,0,,matin_normal,flux_habituel,1,1,clair,1.0,23.2,0.0,0.0,5.5,56720.0,05:58,18:45,1,faible,normal,19,2,58,1,0,0,0,0,0,0,none,0,1.0,1.0,0,0,0,0,0,none,False
2026-04-08 10:53:26,16:00,10,53,2,printemps,Matmata,Gabès,sud,33.5333,9.9667,3000,1,0,,matin_normal,flux_habituel,1,1,clair,1.0,23.2,0.0,0.0,5.5,56720.0,05:58,18:45,2,modéré,rush,30,4,35,1,0,0,0,0,0,0,none,0,1.0,1.0,0,0,0,0,0,none,False
2026-04-08 10:53:26,16:15,10,53,2,printemps,Matmata,Gabès,sud,33.5333,9.9667,3000,1,0,,matin_normal,flux_habituel,1,1,clair,1.0,23.2,0.0,0.0,5.5,56720.0,05:58,18:45,2,modéré,rush,35,7,40,1,0,0,0,0,0,0,none,0,1.0,1.062,0,0,0,0,0,none,False
2026-04-08 10:53:26,16:30,10,53,2,printemps,Matmata,Gabès,sud,33.5333,9.9667,3000,1,0,,matin_normal,sortie_écoles_privées,1,1,clair,1.0,23.2,0.0,0.0,5.5,56720.0,05:58,18:45,2,modéré,rush,35,7,40,1,0,0,0,0,0,0,none,0,1.0,1.012,0,0,0,0,0,none,False
2026-04-08 10:53:26,16:45,10,53,2,printemps,Matmata,Gabès,sud,33.5333,9.9667,3000,1,0,,matin_normal,sortie_écoles_privées,1,1,clair,1.0,23.2,0.0,0.0,5.5,56720.0,05:58,18:45,2,modéré,rush,33,3,37,1,0,0,0,0,0,0,none,0,1.0,1.0,0,0,0,0,0,none,False
2026-04-08 10:53:26,17:00,10,53,2,printemps,Matmata,Gabès,sud,33.5333,9.9667,3000,1,0,,matin_normal,pic_absolu_soir,1,1,clair,1.0,23.2,0.0,0.0,5.5,56720.0,05:58,18:45,3,élevé,surge,49,11,23,1,0,0,0,0,0,0,none,0,1.0,1.194,0,0,0,0,0,none,False
2026-04-08 10:53:26,17:15,10,53,2,printemps,Matmata,Gabès,sud,33.5333,9.9667,3000,1,0,,matin_normal,pic_absolu_soir,1,1,clair,1.0,23.2,0.0,0.0,5.5,56720.0,05:58,18:45,3,élevé,surge,50,10,23,1,0,0,0,0,0,0,none,0,1.0,1.245,0,0,0,0,0,none,False
2026-04-08 10:53:26,17:30,10,53,2,printemps,Matmata,Gabès,sud,33.5333,9.9667,3000,1,0,,matin_normal,pic_absolu_soir,1,1,clair,1.0,23.2,0.0,0.0,5.5,56720.0,05:58,18:45,3,élevé,surge,45,12,19,2,0,0,0,0,0,0,none,0,1.0,1.143,0,0,0,0,0,none,False
2026-04-08 10:53:26,17:45,10,53,2,printemps,Matmata,Gabès,sud,33.5333,9.9667,3000,1,0,,matin_normal,rush_iftar_ramadan,1,1,clair,1.0,23.2,0.0,0.0,5.5,56720.0,05:58,18:45,1,faible,surge,25,5,57,1,0,0,0,0,0,0,none,0,1.0,1.288,0,0,0,0,0,none,False
2026-04-08 10:53:26,18:00,10,53,2,printemps,Matmata,Gabès,sud,33.5333,9.9667,3000,1,0,,matin_normal,pic_absolu_soir,1,1,clair,1.0,23.2,0.0,0.0,5.5,56720.0,05:58,18:45,3,élevé,surge,47,10,23,1,0,0,0,0,0,0,none,0,1.0,1.214,0,0,0,0,0,none,False
2026-04-08 10:53:26,18:15,10,53,2,printemps,Matmata,Gabès,sud,33.5333,9.9667,3000,1,0,,matin_normal,pic_absolu_soir,1,1,clair,1.0,23.2,0.0,0.0,5.5,56720.0,05:58,18:45,3,élevé,surge,45,10,23,2,0,0,0,0,0,0,none,0,1.0,1.162,0,0,0,0,0,none,False
2026-04-08 10:53:26,18:30,10,53,2,printemps,Matmata,Gabès,sud,33.5333,9.9667,3000,1,0,,matin_normal,pic_absolu_soir,1,1,clair,1.0,23.2,0.0,0.0,5.5,56720.0,05:58,18:45,3,élevé,surge,46,11,18,1,0,0,0,0,0,0,none,0,1.0,1.215,0,0,0,0,0,none,False
2026-04-08 10:53:26,18:45,10,53,2,printemps,Matmata,Gabès,sud,33.5333,9.9667,3000,1,0,,matin_normal,flux_habituel,1,1,clair,1.0,23.2,0.0,0.0,5.5,56720.0,05:58,18:45,1,faible,surge,28,3,59,1,0,0,0,0,0,0,none,0,1.0,1.211,0,0,0,0,0,none,False
2026-04-08 10:53:26,19:00,10,53,2,printemps,Matmata,Gabès,sud,33.5333,9.9667,3000,1,0,,matin_normal,fin_embouteillage_soir,1,1,clair,1.0,23.2,0.0,0.0,5.5,56720.0,05:58,18:45,2,modéré,rush,30,7,38,1,0,0,0,0,0,0,none,0,1.0,1.0,0,0,0,0,0,none,False
2026-04-08 10:53:26,19:15,10,53,2,printemps,Matmata,Gabès,sud,33.5333,9.9667,3000,1,0,,matin_normal,fin_embouteillage_soir,1,1,clair,1.0,23.2,0.0,0.0,5.5,56720.0,05:58,18:45,2,modéré,rush,30,2,37,1,0,0,0,0,0,0,none,0,1.0,1.0,0,0,0,0,0,none,False
2026-04-08 10:53:26,19:30,10,53,2,printemps,Matmata,Gabès,sud,33.5333,9.9667,3000,1,0,,matin_normal,fin_embouteillage_soir,1,1,clair,1.0,23.2,0.0,0.0,5.5,56720.0,05:58,18:45,2,modéré,rush,36,6,37,1,0,0,0,0,0,0,none,0,1.0,1.0,0,0,0,0,0,none,False
2026-04-08 10:53:26,19:45,10,53,2,printemps,Matmata,Gabès,sud,33.5333,9.9667,3000,1,0,,matin_normal,fin_embouteillage_soir,1,1,clair,1.0,23.2,0.0,0.0,5.5,56720.0,05:58,18:45,2,modéré,rush,36,5,38,1,0,0,0,0,0,0,none,0,1.0,1.0,0,0,0,0,0,none,False
2026-04-08 10:53:26,20:00,10,53,2,printemps,Matmata,Gabès,sud,33.5333,9.9667,3000,1,0,,matin_normal,sorties_restaurants_cafés,1,1,clair,1.0,23.2,0.0,0.0,5.5,56720.0,05:58,18:45,2,modéré,rush,35,7,36,1,0,0,0,0,0,0,none,0,1.0,1.01,0,0,0,0,0,none,False
2026-04-08 10:53:26,20:15,10,53,2,printemps,Matmata,Gabès,sud,33.5333,9.9667,3000,1,0,,matin_normal,sorties_restaurants_cafés,1,1,clair,1.0,23.2,0.0,0.0,5.5,56720.0,05:58,18:45,2,modéré,rush,33,2,36,1,0,0,0,0,0,0,none,0,1.0,1.0,0,0,0,0,0,none,False
2026-04-08 10:53:26,20:30,10,53,2,printemps,Matmata,Gabès,sud,33.5333,9.9667,3000,1,0,,matin_normal,sorties_restaurants_cafés,1,1,clair,1.0,23.2,0.0,0.0,5.5,56720.0,05:58,18:45,2,modéré,rush,35,6,37,1,0,0,0,0,0,0,none,0,1.0,1.0,0,0,0,0,0,none,False
2026-04-08 10:53:26,20:45,10,53,2,printemps,Matmata,Gabès,sud,33.5333,9.9667,3000,1,0,,matin_normal,sorties_restaurants_cafés,1,1,clair,1.0,23.2,0.0,0.0,5.5,56720.0,05:58,18:45,2,modéré,rush,32,7,37,2,0,0,0,0,0,0,none,0,1.0,1.0,0,0,0,0,0,none,False
2026-04-08 10:53:26,21:00,10,53,2,printemps,Matmata,Gabès,sud,33.5333,9.9667,3000,1,0,,matin_normal,sorties_restaurants_cafés,1,1,clair,1.0,23.2,0.0,0.0,5.5,56720.0,05:58,18:45,1,faible,rush,18,0,61,1,0,0,0,0,0,0,none,0,1.0,1.0,0,0,0,0,0,none,False
2026-04-08 10:53:26,21:15,10,53,2,printemps,Matmata,Gabès,sud,33.5333,9.9667,3000,1,0,,matin_normal,sorties_restaurants_cafés,1,1,clair,1.0,23.2,0.0,0.0,5.5,56720.0,05:58,18:45,1,faible,rush,20,1,57,2,0,0,0,0,0,0,none,0,1.0,1.0,0,0,0,0,0,none,False
2026-04-08 10:53:26,21:30,10,53,2,printemps,Matmata,Gabès,sud,33.5333,9.9667,3000,1,0,,matin_normal,sorties_restaurants_cafés,1,1,clair,1.0,23.2,0.0,0.0,5.5,56720.0,05:58,18:45,1,faible,rush,19,0,57,1,0,0,0,0,0,0,none,0,1.0,1.0,0,0,0,0,0,none,False
2026-04-08 10:53:26,21:45,10,53,2,printemps,Matmata,Gabès,sud,33.5333,9.9667,3000,1,0,,matin_normal,sorties_restaurants_cafés,1,1,clair,1.0,23.2,0.0,0.0,5.5,56720.0,05:58,18:45,1,faible,rush,19,5,56,1,0,0,0,0,0,0,none,0,1.0,1.0,0,0,0,0,0,none,False
2026-04-08 10:53:26,22:00,10,53,2,printemps,Matmata,Gabès,sud,33.5333,9.9667,3000,1,0,,matin_normal,sortie_prière_tarawih,1,1,clair,1.0,23.2,0.0,0.0,5.5,56720.0,05:58,18:45,1,faible,normal,18,2,61,1,0,0,0,0,0,0,none,0,1.0,1.0,0,0,0,0,0,none,False
2026-04-08 10:53:26,22:30,10,53,2,printemps,Matmata,Gabès,sud,33.5333,9.9667,3000,1,0,,matin_normal,sortie_prière_tarawih,1,1,clair,1.0,23.2,0.0,0.0,5.5,56720.0,05:58,18:45,1,faible,normal,18,3,55,1,0,0,0,0,0,0,none,0,1.0,1.0,0,0,0,0,0,none,False
2026-04-08 10:53:26,23:00,10,53,2,printemps,Matmata,Gabès,sud,33.5333,9.9667,3000,1,0,,matin_normal,flux_habituel,1,1,clair,1.0,23.2,0.0,0.0,5.5,56720.0,05:58,18:45,1,faible,normal,18,3,61,1,0,0,0,0,0,0,none,0,1.0,1.0,0,0,0,0,0,none,False
2026-04-08 10:53:26,23:15,10,53,2,printemps,Matmata,Gabès,sud,33.5333,9.9667,3000,1,0,,matin_normal,flux_habituel,1,1,clair,1.0,23.2,0.0,0.0,5.5,56720.0,05:58,18:45,1,faible,normal,23,2,56,1,0,0,0,0,0,0,none,0,1.0,1.0,0,0,0,0,0,none,False
2026-04-08 10:53:26,23:30,10,53,2,printemps,Matmata,Gabès,sud,33.5333,9.9667,3000,1,0,,matin_normal,retour_soirées_tardives,1,1,clair,1.0,23.2,0.0,0.0,5.5,56720.0,05:58,18:45,1,faible,normal,23,4,56,1,0,0,0,0,0,0,none,0,1.0,1.0,0,0,0,0,0,none,False
2026-04-08 10:53:26,23:45,10,53,2,printemps,Matmata,Gabès,sud,33.5333,9.9667,3000,1,0,,matin_normal,retour_soirées_tardives,1,1,clair,1.0,23.2,0.0,0.0,5.5,56720.0,05:58,18:45,1,faible,normal,23,5,61,1,0,0,0,0,0,0,none,0,1.0,1.0,0,0,0,0,0,none,False
2026-04-08 10:53:26,00:00,10,53,2,printemps,Gafsa,Gafsa,sud-ouest,34.425,8.7842,111000,2,0,,matin_normal,flux_habituel,1,3,clair,1.0,20.2,0.0,0.0,2.9,46020.0,06:02,18:50,1,faible,normal,24,0,61,11,0,0,0,0,0,0,none,0,1.0,1.0,0,0,0,0,0,none,False
